date,I_star
2009-06-01,34.67316846008369
2009-06-01,34.67316846008369
2009-06-01,34.67316846008369
2009-06-01,34.67316846008369
2009-06-01,34.67316846008369
2009-06-01,34.67316846008369
2009-06-01,36.50141679610913
2009-06-01,36.50141679610913
2009-07-01,36.41297749083746
2009-07-01,36.41297749083746
2009-07-01,36.41297749083746
2009-07-01,36.41297749083746
2009-08-01,41.99484672414866
2009-08-01,41.99484672414866
2009-08-01,41.99484672414866
2009-08-01,41.99484672414866
2009-08-01,41.99484672414866
2009-08-01,41.99484672414866
2009-08-01,41.99484672414866
2009-09-01,38.808196681804766
2009-09-01,38.8965243057059
2009-09-01,38.8965243057059
2009-09-01,38.8965243057059
2009-09-01,38.8965243057059
2009-09-01,47.32904240203045
2009-09-01,47.32904240203045
2009-09-01,47.32904240203045
2009-10-01,42.13797917155736
2009-10-01,42.13797917155736
2009-10-01,42.13797917155736
2009-10-01,42.13797917155736
2009-10-01,45.319027909658594
2009-10-01,45.319027909658594
2009-11-01,37.77236757630812
2009-11-01,37.77236757630812
2009-11-01,37.77236757630812
2009-11-01,37.77236757630812
2009-11-01,37.77236757630812
2009-11-01,37.77236757630812
2009-11-01,42.97541487817082
2009-11-01,42.97541487817082
2009-11-01,42.97541487817082
2009-12-01,40.44356552873467
2009-12-01,40.44356552873467
2009-12-01,40.44356552873467
2009-12-01,47.97959025228582
2009-12-01,47.97959025228582
2009-12-01,47.97959025228582
2009-12-01,47.97959025228582
2010-01-01,47.58096016931391
2010-01-01,47.58096016931391
2010-01-01,47.58096016931391
2010-01-01,47.58096016931391
2010-01-01,47.58096016931391
2010-01-01,50.10326197672156
2010-02-01,50.06864485985801
2010-02-01,50.06864485985801
2010-02-01,50.06864485985801
2010-02-01,50.06864485985801
2010-02-01,50.06864485985801
2010-02-01,50.06864485985801
2010-02-01,50.46674902218325
2010-03-01,49.272710974978864
2010-03-01,49.272710974978864
2010-03-01,49.272710974978864
2010-03-01,49.272710974978864
2010-03-01,49.272710974978864
2010-03-01,49.307342723585414
2010-03-01,49.307342723585414
2010-04-01,50.60518630735462
2010-04-01,50.60518630735462
2010-04-01,50.60518630735462
2010-04-01,50.60518630735462
2010-04-01,50.60518630735462
2010-04-01,51.79837981113198
2010-05-01,54.86799615526536
2010-05-01,54.86799615526536
2010-05-01,54.86799615526536
2010-05-01,54.86799615526536
2010-05-01,54.86799615526536
2010-06-01,57.41880410320685
2010-06-01,56.12565786003267
2010-06-01,56.12565786003267
2010-06-01,56.12565786003267
2010-07-01,50.34560900110116
2010-07-01,50.34560900110116
2010-07-01,50.34560900110116
2010-07-01,47.26860191082666
2010-07-01,47.26860191082666
2010-08-01,42.47580145202291
2010-08-01,42.47580145202291
2010-08-01,42.47580145202291
2010-08-01,39.904672635123895
2010-09-01,37.97800241957302
2010-09-01,37.97800241957302
2010-09-01,37.97800241957302
2010-09-01,43.796018535389734
2010-09-01,43.796018535389734
2010-10-01,39.40942818103065
2010-10-01,39.40942818103065
2010-10-01,39.40942818103065
2010-10-01,44.21000175199977
2010-11-01,41.9057598626575
2010-11-01,41.9057598626575
2010-11-01,41.9057598626575
2010-12-01,34.29322845950796
2010-12-01,34.29322845950796
2010-12-01,34.29322845950796
2010-12-01,34.29322845950796
2010-12-01,34.29322845950796
2010-12-01,38.69166971440477
2010-12-01,38.69166971440477
2011-01-01,31.724555238031144
2011-01-01,31.724555238031144
2011-01-01,34.04120155928079
2011-01-01,34.04120155928079
2011-01-01,34.04120155928079
2011-01-01,43.57767572368155
2011-01-01,43.57767572368155
2011-01-01,43.57767572368155
2011-01-01,43.57767572368155
2011-02-01,33.25198537659327
2011-02-01,33.25198537659327
2011-02-01,33.25198537659327
2011-02-01,40.213503149724026
2011-02-01,40.213503149724026
2011-03-01,29.82345023703074
2011-03-01,29.82345023703074
2011-03-01,29.82345023703074
2011-03-01,29.82345023703074
2011-03-01,29.82345023703074
2011-03-01,29.82345023703074
2011-03-01,29.82345023703074
2011-03-01,40.167774094933186
2011-03-01,40.167774094933186
2011-03-01,40.167774094933186
2011-04-01,32.180421311036426
2011-04-01,32.180421311036426
2011-04-01,42.55760785516613
2011-04-01,42.55760785516613
2011-04-01,42.55760785516613
2011-04-01,42.55760785516613
2011-04-01,42.55760785516613
2011-04-01,42.55760785516613
2011-04-01,42.55760785516613
2011-05-01,39.43233573618847
2011-05-01,39.43233573618847
2011-05-01,39.43233573618847
2011-05-01,47.389218155642574
2011-05-01,47.389218155642574
2011-05-01,47.389218155642574
2011-05-01,47.389218155642574
2011-05-01,47.389218155642574
2011-06-01,51.583477811990825
2011-06-01,51.583477811990825
2011-06-01,51.583477811990825
2011-06-01,51.583477811990825
2011-06-01,54.68869657911459
2011-06-01,54.68869657911459
2011-06-01,54.68869657911459
2011-07-01,45.300685324643716
2011-07-01,45.300685324643716
2011-07-01,45.300685324643716
2011-07-01,45.300685324643716
2011-07-01,45.300685324643716
2011-07-01,41.092420584821056
2011-08-01,34.016831884726244
2011-08-01,34.016831884726244
2011-08-01,34.016831884726244
2011-08-01,34.016831884726244
2011-08-01,34.016831884726244
2011-08-01,34.016831884726244
2011-08-01,43.46095581394983
2011-08-01,43.46095581394983
2011-09-01,37.72340318571123
2011-09-01,37.72340318571123
2011-09-01,37.72340318571123
2011-09-01,37.72340318571123
2011-09-01,44.78518242266188
2011-09-01,44.78518242266188
2011-09-01,44.78518242266188
2011-09-01,44.78518242266188
2011-09-01,44.78518242266188
2011-10-01,46.38271643782087
2011-10-01,46.38271643782087
2011-10-01,46.38271643782087
2011-10-01,52.094057049562124
2011-10-01,52.094057049562124
2011-10-01,52.094057049562124
2011-10-01,52.094057049562124
2011-11-01,52.45075509041145
2011-11-01,52.45075509041145
2011-11-01,52.45075509041145
2011-11-01,52.45075509041145
2011-11-01,52.45075509041145
2011-11-01,50.85835887736866
2011-11-01,50.85835887736866
2011-11-01,50.85835887736866
2011-12-01,50.63419605105886
2011-12-01,50.63419605105886
2011-12-01,50.63419605105886
2011-12-01,50.63419605105886
2011-12-01,50.277153479340065
2011-12-01,50.277153479340065
2011-12-01,50.277153479340065
2012-01-01,43.98279611951723
2012-01-01,43.98279611951723
2012-01-01,43.98279611951723
2012-01-01,43.98279611951723
2012-01-01,43.98279611951723
2012-01-01,44.207750964235885
2012-01-01,44.207750964235885
2012-01-01,44.207750964235885
2012-01-01,44.207750964235885
2012-02-01,36.502647942131425
2012-02-01,36.502647942131425
2012-02-01,36.502647942131425
2012-02-01,42.82192762154472
2012-02-01,42.82192762154472
2012-02-01,42.82192762154472
2012-02-01,42.82192762154472
2012-02-01,42.82192762154472
2012-02-01,42.82192762154472
2012-03-01,37.31888694545954
2012-03-01,37.31888694545954
2012-03-01,37.31888694545954
2012-03-01,45.02067402899515
2012-03-01,45.02067402899515
2012-04-01,44.369585159009176
2012-04-01,44.369585159009176
2012-04-01,44.369585159009176
2012-04-01,44.369585159009176
2012-04-01,44.369585159009176
2012-04-01,44.369585159009176
2012-04-01,44.369585159009176
2012-04-01,49.85215985847277
2012-04-01,49.85215985847277
2012-05-01,55.19367030679257
2012-05-01,55.19367030679257
2012-05-01,55.19367030679257
2012-05-01,55.84102798766877
2012-05-01,55.84102798766877
2012-05-01,55.84102798766877
2012-05-01,55.84102798766877
2012-05-01,55.84102798766877
2012-05-01,55.84102798766877
2012-05-01,55.84102798766877
2012-05-01,55.84102798766877
2012-06-01,55.09347430428658
2012-06-01,49.75167886819
2012-06-01,49.75167886819
2012-06-01,49.75167886819
2012-06-01,49.75167886819
2012-07-01,48.88666353842533
2012-07-01,48.88666353842533
2012-07-01,48.88666353842533
2012-07-01,48.88666353842533
2012-07-01,48.88666353842533
2012-07-01,48.88666353842533
2012-07-01,48.88666353842533
2012-07-01,49.636687804962435
2012-07-01,49.636687804962435
2012-07-01,49.636687804962435
2012-08-01,38.28067513222481
2012-08-01,38.28067513222481
2012-08-01,39.15055935922639
2012-08-01,39.15055935922639
2012-08-01,39.15055935922639
2012-08-01,39.15055935922639
2012-08-01,39.15055935922639
2012-08-01,39.15055935922639
2012-08-01,39.15055935922639
2012-08-01,39.15055935922639
2012-09-01,28.35124906670174
2012-09-01,28.35124906670174
2012-09-01,39.76676873435606
2012-09-01,39.76676873435606
2012-09-01,39.76676873435606
2012-09-01,39.76676873435606
2012-09-01,39.76676873435606
2012-10-01,37.00948454298223
2012-10-01,37.00948454298223
2012-10-01,37.00948454298223
2012-10-01,37.00948454298223
2012-10-01,37.00948454298223
2012-10-01,47.759707032068796
2012-11-01,53.666054802134504
2012-11-01,53.666054802134504
2012-11-01,53.666054802134504
2012-11-01,53.666054802134504
2012-11-01,53.666054802134504
2012-12-01,54.040286203543715
2012-12-01,56.77280510734756
2012-12-01,56.77280510734756
2012-12-01,56.77280510734756
2012-12-01,56.77280510734756
2012-12-01,56.77280510734756
2012-12-01,56.77280510734756
2012-12-01,50.876220353065946
2013-01-01,49.09155349223053
2013-01-01,49.09155349223053
2013-01-01,49.09155349223053
2013-01-01,49.09155349223053
2013-01-01,48.71633653930064
2013-01-01,48.71633653930064
2013-01-01,48.71633653930064
2013-01-01,48.71633653930064
2013-02-01,35.9032998895928
2013-02-01,35.9032998895928
2013-02-01,35.9032998895928
2013-02-01,35.9032998895928
2013-02-01,37.70045919214068
2013-02-01,37.70045919214068
2013-02-01,37.70045919214068
2013-02-01,37.70045919214068
2013-02-01,37.70045919214068
2013-02-01,37.70045919214068
2013-03-01,41.201977538362144
2013-03-01,41.201977538362144
2013-03-01,53.97922984617092
2013-03-01,53.97922984617092
2013-03-01,53.97922984617092
2013-03-01,53.97922984617092
2013-03-01,53.97922984617092
2013-03-01,53.97922984617092
2013-04-01,60.89453153644423
2013-04-01,60.89453153644423
2013-04-01,60.89453153644423
2013-04-01,60.89453153644423
2013-04-01,57.42945890864882
2013-04-01,57.42945890864882
2013-04-01,57.42945890864882
2013-04-01,57.42945890864882
2013-04-01,57.42945890864882
2013-05-01,54.62580670929629
2013-05-01,54.62580670929629
2013-05-01,54.62580670929629
2013-05-01,47.68735120893949
2013-05-01,47.68735120893949
2013-05-01,47.68735120893949
2013-06-01,38.63535562559336
2013-06-01,38.63535562559336
2013-06-01,38.63535562559336
2013-06-01,38.63535562559336
2013-06-01,38.63535562559336
2013-06-01,38.63535562559336
2013-06-01,41.46287303742815
2013-06-01,41.46287303742815
2013-06-01,41.46287303742815
2013-07-01,38.425681947647206
2013-07-01,38.425681947647206
2013-07-01,38.425681947647206
2013-07-01,47.478679346036536
2013-07-01,47.478679346036536
2013-07-01,47.478679346036536
2013-07-01,47.478679346036536
2013-08-01,45.79761696443185
2013-08-01,45.79761696443185
2013-08-01,45.79761696443185
2013-08-01,45.79761696443185
2013-08-01,45.79761696443185
2013-08-01,48.822991118973256
2013-08-01,48.822991118973256
2013-08-01,48.822991118973256
2013-08-01,48.822991118973256
2013-09-01,45.42591033816941
2013-09-01,45.42591033816941
2013-09-01,45.42591033816941
2013-09-01,47.10730379630657
2013-09-01,47.10730379630657
2013-09-01,47.10730379630657
2013-09-01,47.10730379630657
2013-09-01,47.10730379630657
2013-10-01,48.22790628653014
2013-10-01,48.22790628653014
2013-10-01,48.22790628653014
2013-10-01,48.22790628653014
2013-10-01,51.619944727426805
2013-11-01,50.984201658109434
2013-11-01,50.984201658109434
2013-11-01,50.984201658109434
2013-12-01,45.39127212424111
2013-12-01,45.39127212424111
2013-12-01,45.39127212424111
2013-12-01,45.39127212424111
2013-12-01,44.26898324112821
2013-12-01,44.26898324112821
2013-12-01,44.26898324112821
2013-12-01,44.26898324112821
2014-01-01,41.442673385297354
2014-01-01,42.081639296130405
2014-01-01,42.081639296130405
2014-01-01,42.081639296130405
2014-01-01,47.68437433432363
2014-01-01,47.68437433432363
2014-02-01,45.79033348311632
2014-02-01,45.79033348311632
2014-02-01,45.79033348311632
2014-02-01,45.79033348311632
2014-02-01,45.79033348311632
2014-02-01,45.79033348311632
2014-03-01,44.835739208598426
2014-03-01,44.835739208598426
2014-03-01,44.835739208598426
2014-03-01,44.835739208598426
2014-03-01,44.835739208598426
2014-03-01,44.835739208598426
2014-03-01,46.73073802726253
2014-03-01,46.73073802726253
2014-03-01,46.73073802726253
2014-03-01,46.73073802726253
2014-04-01,41.81532153651527
2014-04-01,41.81532153651527
2014-04-01,45.59576732212764
2014-05-01,38.97241984284812
2014-05-01,38.97241984284812
2014-05-01,38.97241984284812
2014-05-01,38.97241984284812
2014-06-01,34.09878659512745
2014-06-01,34.09878659512745
2014-06-01,34.09878659512745
2014-06-01,34.09878659512745
2014-06-01,34.09878659512745
2014-06-01,39.03425757152983
2014-06-01,39.03425757152983
2014-06-01,39.03425757152983
2014-06-01,45.65738882494303
2014-07-01,43.94214699039687
2014-07-01,43.94214699039687
2014-07-01,43.94214699039687
2014-07-01,48.790518872233136
2014-07-01,48.790518872233136
2014-07-01,48.790518872233136
2014-07-01,48.790518872233136
2014-08-01,52.60030597959439
2014-08-01,52.60030597959439
2014-08-01,52.60030597959439
2014-08-01,52.60030597959439
2014-08-01,52.60030597959439
2014-09-01,52.6854473299323
2014-09-01,52.6854473299323
2014-09-01,52.6854473299323
2014-09-01,52.6854473299323
2014-09-01,52.6854473299323
2014-09-01,52.6854473299323
2014-09-01,52.6854473299323
2014-09-01,48.8758327085018
2014-10-01,48.80446814748078
2014-10-01,48.80446814748078
2014-10-01,48.80446814748078
2014-10-01,48.80446814748078
2014-11-01,55.26281448337143
2014-11-01,55.26281448337143
2014-11-01,55.26281448337143
2014-11-01,55.26281448337143
2014-11-01,55.26281448337143
2014-12-01,62.25843070663304
2014-12-01,62.25843070663304
2014-12-01,62.25843070663304
2014-12-01,62.3292857379287
2014-12-01,62.3292857379287
2014-12-01,62.3292857379287
2014-12-01,62.3292857379287
2014-12-01,57.51471258715881
2015-01-01,69.20628307900049
2015-01-01,69.20628307900049
2015-01-01,69.20628307900049
2015-01-01,69.20628307900049
2015-01-01,62.23664601993082
2015-01-01,62.23664601993082
2015-02-01,58.17872401963706
2015-02-01,58.17872401963706
2015-02-01,58.17872401963706
2015-02-01,58.17872401963706
2015-02-01,58.17872401963706
2015-02-01,58.17872401963706
2015-02-01,46.41798370316253
2015-02-01,46.41798370316253
2015-03-01,41.97360292695424
2015-03-01,41.97360292695424
2015-03-01,41.97360292695424
2015-03-01,41.97360292695424
2015-03-01,46.066596770964196
2015-03-01,46.066596770964196
2015-03-01,46.066596770964196
2015-03-01,46.066596770964196
2015-03-01,46.066596770964196
2015-03-01,46.066596770964196
2015-04-01,44.12939024384388
2015-04-01,44.12939024384388
2015-04-01,48.56870481926461
2015-04-01,48.56870481926461
2015-04-01,48.56870481926461
2015-04-01,48.56870481926461
2015-04-01,48.56870481926461
2015-05-01,40.19120875539427
2015-05-01,40.19120875539427
2015-05-01,40.19120875539427
2015-05-01,40.19120875539427
2015-05-01,40.19120875539427
2015-05-01,42.13245389529094
2015-05-01,42.13245389529094
2015-06-01,36.109076184472485
2015-06-01,36.109076184472485
2015-06-01,36.109076184472485
2015-06-01,36.109076184472485
2015-06-01,36.109076184472485
2015-06-01,44.504638058582515
2015-06-01,44.504638058582515
2015-06-01,44.504638058582515
2015-07-01,42.01858031218818
2015-07-01,42.01858031218818
2015-07-01,42.01858031218818
2015-07-01,42.01858031218818
2015-07-01,48.02319461550352
2015-07-01,48.02319461550352
2015-07-01,48.02319461550352
2015-07-01,48.02319461550352
2015-07-01,48.02319461550352
2015-08-01,49.3533274796091
2015-08-01,49.3533274796091
2015-08-01,49.3533274796091
2015-08-01,51.829743119722906
2015-08-01,51.829743119722906
2015-08-01,51.829743119722906
2015-08-01,51.829743119722906
2015-09-01,54.71581615044053
2015-09-01,54.71581615044053
2015-09-01,54.71581615044053
2015-09-01,54.71581615044053
2015-09-01,54.71581615044053
2015-09-01,53.38946967018875
2015-10-01,49.62305661709564
2015-10-01,49.62305661709564
2015-10-01,49.62305661709564
2015-10-01,49.62305661709564
2015-10-01,49.62305661709564
2015-10-01,49.62305661709564
2015-10-01,46.72915899350867
2015-10-01,46.72915899350867
2015-10-01,46.72915899350867
2015-11-01,46.18234851436366
2015-11-01,46.18234851436366
2015-11-01,46.18234851436366
2015-11-01,49.955641769508595
2015-11-01,49.955641769508595
2015-11-01,49.955641769508595
2015-12-01,52.04360266084394
2015-12-01,52.04360266084394
2015-12-01,52.04360266084394
2015-12-01,52.04360266084394
2015-12-01,52.04360266084394
2015-12-01,52.04360266084394
2015-12-01,52.588714660976585
2015-12-01,52.588714660976585
2016-01-01,50.53298542429436
2016-01-01,50.53298542429436
2016-01-01,50.53298542429436
2016-01-01,50.53298542429436
2016-01-01,48.44334781241824
2016-01-01,48.44334781241824
2016-01-01,48.44334781241824
2016-01-01,48.44334781241824
2016-02-01,51.6095185943182
2016-02-01,51.6095185943182
2016-02-01,51.6095185943182
2016-02-01,51.6095185943182
2016-02-01,53.664072314849165
2016-02-01,53.664072314849165
2016-02-01,53.664072314849165
2016-02-01,53.664072314849165
2016-03-01,51.97992737918993
2016-03-01,51.97992737918993
2016-03-01,51.97992737918993
2016-03-01,51.97992737918993
2016-04-01,41.1318937377813
2016-04-01,41.1318937377813
2016-04-01,41.1318937377813
2016-04-01,41.1318937377813
2016-04-01,41.1318937377813
2016-04-01,41.1318937377813
2016-04-01,41.1318937377813
2016-05-01,37.013447547507496
2016-05-01,38.71099135759584
2016-05-01,38.71099135759584
2016-05-01,38.71099135759584
2016-05-01,38.71099135759584
2016-05-01,46.403307464165486
2016-06-01,42.32889871165764
2016-06-01,42.32889871165764
2016-06-01,42.32889871165764
2016-06-01,42.32889871165764
2016-06-01,42.32889871165764
2016-07-01,43.10910464298867
2016-07-01,47.214311028368584
2016-07-01,47.214311028368584
2016-07-01,47.214311028368584
2016-07-01,47.214311028368584
2016-08-01,43.46330194482822
2016-08-01,43.46330194482822
2016-08-01,47.5352662601884
2016-08-01,47.5352662601884
2016-08-01,47.5352662601884
2016-08-01,47.5352662601884
2016-09-01,42.06604267647428
2016-09-01,41.28540617350536
2016-09-01,41.28540617350536
2016-09-01,41.28540617350536
2016-09-01,41.28540617350536
2016-10-01,34.526517562607935
2016-10-01,38.29526596139454
2016-10-01,38.29526596139454
2016-10-01,38.29526596139454
2016-10-01,38.29526596139454
2016-10-01,38.29526596139454
2016-10-01,38.29526596139454
2016-11-01,39.98666970228886
2016-11-01,39.98666970228886
2016-11-01,39.98666970228886
2016-11-01,39.98666970228886
2016-11-01,39.98666970228886
2016-11-01,46.726120900302945
2016-12-01,41.40186783325303
2016-12-01,41.40186783325303
2016-12-01,41.40186783325303
2016-12-01,41.40186783325303
2016-12-01,41.40186783325303
2016-12-01,41.40186783325303
2016-12-01,45.18776093845085
2016-12-01,45.18776093845085
2017-01-01,36.44052231950378
2017-01-01,36.44052231950378
2017-01-01,36.44052231950378
2017-01-01,36.44052231950378
2017-01-01,41.778738816601965
2017-01-01,41.778738816601965
2017-01-01,41.778738816601965
2017-01-01,41.778738816601965
2017-01-01,41.778738816601965
2017-02-01,39.47026567165752
2017-02-01,39.47026567165752
2017-02-01,39.47026567165752
2017-02-01,48.203531817802016
2017-02-01,48.203531817802016
2017-02-01,48.203531817802016
2017-03-01,53.63195534131571
2017-03-01,53.63195534131571
2017-03-01,53.63195534131571
2017-03-01,53.63195534131571
2017-03-01,53.63195534131571
2017-03-01,53.63195534131571
2017-04-01,52.79638469591133
2017-04-01,52.79638469591133
2017-04-01,52.79638469591133
2017-04-01,52.79638469591133
2017-04-01,52.79638469591133
2017-05-01,55.199230578731814
2017-05-01,49.77533363045499
2017-05-01,49.77533363045499
2017-05-01,49.77533363045499
2017-05-01,49.77533363045499
2017-05-01,49.77533363045499
2017-05-01,49.77533363045499
2017-05-01,52.90713742766476
2017-06-01,53.33894384430808
2017-06-01,53.33894384430808
2017-06-01,53.33894384430808
2017-06-01,53.33894384430808
2017-06-01,50.93371773191179
2017-06-01,50.93371773191179
2017-07-01,48.941778462184615
2017-07-01,48.941778462184615
2017-07-01,48.941778462184615
2017-07-01,48.941778462184615
2017-07-01,48.941778462184615
2017-07-01,48.941778462184615
2017-07-01,48.508961990734555
2017-08-01,40.925498087710956
2017-08-01,40.925498087710956
2017-08-01,40.925498087710956
2017-08-01,40.925498087710956
2017-08-01,40.925498087710956
2017-08-01,42.9259119211986
2017-08-01,42.9259119211986
2017-08-01,42.9259119211986
2017-09-01,32.56560114119132
2017-09-01,32.56560114119132
2017-09-01,32.56560114119132
2017-09-01,32.56560114119132
2017-09-01,40.18256877355984
2017-09-01,40.18256877355984
2017-10-01,38.138787572869546
2017-10-01,38.138787572869546
2017-10-01,38.138787572869546
2017-10-01,38.138787572869546
2017-10-01,38.138787572869546
2017-10-01,38.138787572869546
2017-10-01,48.46871844364292
2017-11-01,41.18636401021942
2017-11-01,41.18636401021942
2017-11-01,41.18636401021942
2017-11-01,41.18636401021942
2017-11-01,41.18636401021942
2017-11-01,43.22685840171759
2017-11-01,43.22685840171759
2017-12-01,40.39491752509134
2017-12-01,40.39491752509134
2017-12-01,40.39491752509134
2017-12-01,40.39491752509134
2017-12-01,40.39491752509134
2017-12-01,47.680318294827316
2018-01-01,37.932140520949574
2018-01-01,37.932140520949574
2018-01-01,37.932140520949574
2018-01-01,37.932140520949574
2018-01-01,37.932140520949574
2018-02-01,35.088288346666786
2018-02-01,37.92816895391903
2018-02-01,37.92816895391903
2018-02-01,37.92816895391903
